910.199	0.340	3.915
912.556	0.140	0.247
937.294	0.320	2.713
951.695	0.060	5.864
953.896	0.160	0.533
958.372	0.320	0.413
965.577	0.220	0.228
971.804	0.100	0.314
989.222	0.120	0.346
992.486	0.120	14.555
994.676	0.320	2.251
1011.799	0.160	2.363
1022.240	0.360	2.480
1047.448	0.120	0.513
1077.822	0.100	1.244
1085.994	0.100	0.236
1091.774	0.160	2.330
1104.519	0.180	0.233
1110.994	0.040	9.186
1113.776	0.100	1.124
1128.618	0.100	19.766
1144.403	0.220	0.262
1164.594	0.140	0.282
1175.384	0.180	0.438
1178.463	0.240	0.236
1192.561	0.080	4.352
1215.094	0.120	0.623
1227.355	0.100	0.492
1231.101	0.140	0.170
1242.775	0.120	4.802
1250.953	0.260	4.022
1263.627	0.080	15.452
1270.187	0.100	15.597
1273.834	1.520	1.720
1282.005	1.320	0.512
1284.797	0.100	17.378
1295.002	0.380	0.344
1299.929	0.120	0.729
1310.967	0.140	0.835
1325.556	0.080	0.034
1333.552	0.340	0.172
1347.033	0.140	0.697
1350.889	0.200	0.617
1374.749	0.300	0.346
1377.204	0.100	13.270
1389.572	0.100	0.516
1393.477	0.100	0.126
1403.503	0.120	0.415
1408.216	0.080	13.407
1412.151	0.120	17.783
1421.938	0.200	0.221
1431.782	0.140	0.398
1436.963	0.240	0.231
1441.397	0.200	2.655
1448.163	0.140	12.617
1453.444	0.160	1.057
1470.014	0.120	12.079
1472.678	0.100	19.336
1487.193	0.100	3.467
1489.355	0.260	0.322
1492.261	0.080	0.211
1498.434	0.120	14.838
1504.237	0.120	17.670
1531.904	0.260	0.410
1541.623	0.500	11.092
1548.357	0.360	1.404
1563.181	0.080	6.454
1565.355	0.120	0.225
1572.014	0.300	7.005
1579.827	0.240	0.542
1592.086	0.100	0.764
1627.983	0.080	17.649
1631.693	0.320	0.250
1635.595	0.080	0.372
1651.402	0.120	10.793
1680.177	0.180	3.122
1693.399	0.100	3.266
1697.074	0.120	0.518
1702.253	0.200	0.318
1705.999	0.280	0.357
1714.304	0.220	0.241
1718.109	0.120	1.882
1748.372	0.160	0.238
1751.070	0.120	0.366
1753.782	0.140	0.220
1757.818	0.200	0.535
1760.234	0.080	3.039
1772.852	0.080	0.223
1783.020	0.320	16.747
1785.262	0.240	0.486
1791.139	0.220	0.410
1794.933	0.100	0.254
1801.107	0.240	0.500
1810.827	0.300	2.625
1813.038	0.040	6.332
1815.227	0.260	0.291
1820.248	0.060	1.604
1824.123	0.300	0.488
1836.804	0.080	0.966
1844.041	0.140	13.958
1854.527	0.300	0.387
1858.417	0.160	18.684
1865.927	0.120	0.234
1868.363	0.160	0.257
1872.040	0.160	0.244
1874.288	0.120	0.263
1882.728	0.200	3.531
1904.197	0.140	0.270
1919.664	0.500	1.381
1928.489	0.140	0.594
1932.347	0.040	1.939
1939.433	0.100	18.636
1943.286	0.120	0.491
1951.170	0.120	0.241
1957.840	0.100	0.281
1960.018	0.340	3.089
1965.813	0.380	0.561
1980.968	0.140	0.264
1985.549	0.140	0.793
1988.842	0.160	0.406
1996.537	0.200	0.246
2002.789	0.140	0.736
2010.117	0.480	2.177
2029.512	0.120	8.220
2042.548	0.180	0.178
2053.150	0.080	4.003
2058.333	0.140	0.408
2062.976	0.220	0.410
2090.674	0.060	11.281
2097.144	0.120	0.283
2111.482	0.140	0.267
2121.285	0.120	1.885
2127.345	0.080	11.741
2129.663	0.360	2.147
2138.084	0.120	14.240
2144.776	1.460	5.027
2148.537	0.300	0.475
2153.695	0.180	3.032
2161.825	0.100	16.216
2164.019	0.100	0.241
2169.274	0.260	9.565
2183.043	0.060	6.659
2189.983	0.120	0.327
2195.131	0.140	13.027
2213.919	0.200	0.635
2225.092	0.300	0.563
2237.491	0.080	18.874
2245.362	0.760	0.538
2257.757	0.220	0.474
2265.597	1.540	0.542
2269.376	0.080	12.931
2271.557	0.100	1.383
2279.854	0.100	6.413
2292.585	0.300	0.258
2299.552	0.080	2.218
2306.235	0.180	0.394
2340.028	0.120	0.388
2343.715	0.080	15.106
2346.288	0.260	0.335
2348.733	0.100	0.314
2359.337	0.040	15.014
2361.522	0.860	6.164
2365.422	0.160	19.496
2368.277	0.120	0.451
2373.072	0.140	11.427
2389.567	0.180	9.142
2409.629	0.380	0.319
2425.602	0.060	3.850
2430.830	0.100	16.970
2449.112	0.160	8.060
2453.747	0.160	13.392
2456.302	0.400	11.957
2462.494	0.220	0.219
2467.494	0.140	0.249
2476.994	0.120	10.249
2480.675	0.220	1.200
2498.477	0.200	0.328
2501.253	0.100	0.227
2504.938	0.080	0.340
2507.363	0.080	0.276
2533.633	0.060	2.598
2537.311	0.040	2.343
2547.042	0.140	0.317
2549.255	0.100	0.282
2551.479	0.360	1.102
2559.760	0.100	0.326
2571.173	0.120	0.484
2575.058	0.100	3.503
2595.420	0.120	0.268
2601.082	0.240	0.482
2618.089	0.160	11.283
2621.386	0.240	3.061
2639.349	0.140	0.327
2641.534	0.200	1.471
2646.859	0.120	0.188
2662.492	0.120	0.831
2680.993	0.120	0.374
2688.042	0.120	11.061
2696.829	0.160	0.260
2709.379	0.100	0.258
2713.981	0.180	1.189
2718.706	0.240	8.653
2734.881	0.080	1.176
2747.308	0.160	2.791
2749.497	0.140	1.182
2759.909	0.080	18.510
2763.625	0.240	0.353
2767.604	0.080	8.199
2770.779	0.180	0.316
2773.331	0.120	0.249
2784.090	0.240	0.314
2786.447	0.220	5.374
2789.688	0.080	0.167
2797.417	0.220	0.486
2814.097	0.300	0.498
2840.647	0.080	1.485
2856.448	1.220	2.816
2863.394	0.360	3.966
2873.127	0.160	4.138
2878.851	0.140	1.704
2892.418	0.160	5.509
2898.086	0.060	4.661
2900.392	0.120	0.229
2907.572	0.580	10.069
2917.141	0.120	0.783
2922.072	0.100	0.288
2929.740	0.240	11.307
2956.653	0.120	0.250
2958.828	0.120	0.228
2962.234	0.100	1.206
3003.572	0.640	1.414
3010.513	0.400	0.926
3019.814	0.140	8.943
3022.507	0.140	18.872
3036.402	0.100	9.101
3039.266	0.120	0.431
3043.110	0.120	13.833
3060.127	0.360	1.404
3063.810	0.280	0.981
3067.552	0.140	1.230
3071.303	0.320	0.248
3080.619	0.080	3.622
3082.799	0.480	1.275
3085.497	0.100	2.968
3088.738	0.300	0.402
3092.640	0.120	0.768
3095.454	0.120	3.148
3100.622	0.300	2.397
3132.810	0.100	0.322
3144.076	0.320	0.246
3172.462	0.160	0.248
3175.324	0.140	0.039
3179.999	0.180	0.222
3194.800	0.100	0.225
3197.498	0.120	13.975
3220.292	0.360	2.755
3224.125	0.080	10.093
3229.945	0.080	1.827
3243.011	0.080	0.251
3249.252	1.240	0.691
3257.961	0.100	0.257
3266.805	0.100	0.251
3273.899	0.200	0.319
3283.042	0.200	0.230
3291.508	0.100	7.461
3297.305	0.120	0.314
3300.979	0.100	0.253
3314.644	0.400	0.680
3316.904	0.220	0.766
3326.040	0.160	0.235
3335.937	0.140	0.245
3339.818	1.060	0.268
3344.222	0.120	11.695
3346.955	0.100	0.382
3349.172	0.280	0.412
3365.254	0.180	9.539
3369.801	0.180	1.984
3388.384	0.140	4.645
3393.558	0.100	0.260
3422.761	0.140	5.225
3429.448	0.220	1.179
3434.656	0.940	6.046
3438.575	0.060	0.223
3447.502	0.060	4.519
3451.568	0.080	9.051
3455.286	0.100	3.272
3461.325	0.060	0.511
3464.415	0.200	0.319
3468.142	0.420	2.597
3483.883	0.220	0.274
3490.174	0.140	0.262
3524.110	0.160	9.611
3534.351	0.060	0.679
3546.422	0.080	1.078
3551.119	0.060	7.243
3562.315	0.080	8.664
3564.493	0.180	7.312
3580.193	0.240	0.372
3584.372	0.120	6.545
3594.558	0.080	2.539
3598.723	0.140	14.810
3629.925	0.180	0.219
3640.890	0.660	18.536
3643.441	1.060	3.043
3652.345	0.100	14.040
3663.057	0.120	0.273
3665.244	0.180	7.016
3670.252	0.160	0.715
3672.518	0.140	2.910
3677.699	0.120	2.913
3682.688	0.220	0.254
3684.865	0.380	2.469
3694.031	0.220	1.024
3699.558	0.140	2.152
3702.382	0.060	4.438
3709.558	0.260	2.806
3714.609	0.220	5.757
3721.075	0.160	0.344
3725.324	0.160	7.642
3754.762	0.100	0.886
3780.440	0.320	2.013
3785.184	0.200	0.357
3791.327	0.060	9.750
3794.157	0.100	11.431
3816.059	0.160	0.236
3819.865	0.080	0.826
3822.119	0.060	1.944
3832.464	0.120	0.235
3840.409	0.100	0.260
3848.848	0.540	12.690
3852.787	0.120	0.202
3862.256	0.180	1.858
3866.206	0.140	6.477
3876.512	0.100	9.154
3880.328	0.080	7.529
3890.992	0.220	0.231
3897.314	0.320	1.420
3908.780	0.660	3.587
3917.156	0.380	2.950
3927.580	0.160	0.263
3929.762	0.480	0.283
3953.788	0.320	0.306
3955.970	0.140	0.253
3969.229	1.140	1.058
3976.908	0.280	16.250
3979.762	0.180	0.261
3984.973	0.240	0.411
3988.847	0.160	7.938
3991.164	0.300	0.323
4000.714	0.620	0.384
4005.892	0.200	2.850
4011.266	1.060	4.249
4026.323	0.120	8.729
4033.626	0.080	0.348
4040.959	0.080	1.749
4044.790	0.820	0.460
4055.500	0.080	13.276
4060.744	0.320	11.693
4076.147	0.140	4.097
4084.500	0.500	15.837
4090.678	0.060	2.028
4105.927	0.100	19.020
4113.637	0.440	1.619
4117.504	0.200	2.762
4121.343	0.080	0.841
4129.137	0.080	0.445
4137.800	0.060	17.151
4141.190	0.200	2.406
4148.637	0.060	7.221
4154.512	0.860	11.883
4158.805	0.120	0.248
4163.641	0.320	0.672
4171.326	0.140	19.194
4174.984	0.140	0.323
4180.918	0.060	1.903
4185.609	0.080	3.351
4207.720	0.220	3.105
4221.977	0.120	3.419
4232.376	0.160	3.884
4256.996	0.080	4.324
4262.251	0.720	5.181
4270.279	0.160	0.362
4280.967	0.140	0.266
4295.007	1.060	3.052
4298.766	0.100	0.348
4306.473	0.140	0.348
4321.505	0.120	3.632
4331.304	0.080	0.334
4337.531	0.080	0.240
4342.197	0.180	17.993
4344.954	0.100	6.951
4352.471	0.120	2.161
4357.515	0.180	12.182
4370.893	0.180	2.651
4373.129	0.100	0.239
4391.326	0.140	1.546
4403.740	0.200	2.710
4409.947	0.100	6.892
4412.295	0.120	1.112
4416.116	0.100	0.774
4439.350	0.080	7.574
4451.364	0.060	0.066
4458.646	0.200	0.452
4472.697	0.080	13.829
4482.236	0.120	1.685
4494.965	0.200	3.698
4504.689	0.140	1.806
4507.374	0.200	0.324
4525.044	0.120	6.884
4527.242	0.060	3.087
4531.637	0.140	0.265
4547.428	0.060	17.489
4567.533	0.060	13.665
4576.797	0.120	12.542
4594.624	0.080	14.237
4598.440	0.120	0.072
4609.165	0.220	0.506
4615.952	0.180	0.346
4627.659	0.200	1.405
4637.159	0.160	0.246
4639.368	0.100	1.922
4645.032	0.160	0.284
4661.193	0.080	6.379
4664.581	0.140	7.659
4676.043	0.140	0.296
4685.259	0.100	0.986
4702.011	0.500	0.548
4705.905	0.100	17.260
4721.930	0.080	19.424
4731.102	0.080	0.204
4733.710	0.060	1.379
4742.506	0.240	0.268
4749.485	0.080	10.353
4752.767	0.240	0.320
4760.492	0.140	0.358
4764.179	0.040	11.673
4771.115	0.120	17.914
4778.327	0.240	0.360
4782.019	0.180	0.283
4789.211	0.240	0.444
4807.250	0.100	6.096
4811.003	0.540	7.687
4815.812	0.240	0.277
4821.330	0.140	1.299
4824.075	0.080	0.242
4837.212	0.100	11.656
4848.840	0.240	0.288
4852.628	0.360	1.868
4854.842	0.140	0.282
4857.034	0.100	17.044
4861.413	0.440	5.122
4868.372	0.220	0.442
4875.668	0.300	0.207
4880.367	0.260	0.510
4882.525	0.140	2.826
4888.474	0.120	4.678
4890.811	1.180	6.299
4896.693	0.300	4.364
4899.407	0.140	0.343
4908.579	0.120	0.756
4911.579	0.100	18.709
4941.030	0.160	0.252
4944.934	0.260	1.794
4952.813	0.160	2.284
4957.485	0.180	0.450
4976.533	0.340	0.622
4984.859	0.240	1.393
4987.035	0.660	0.584
4991.168	0.100	11.871
5016.432	0.260	2.323
5018.675	0.240	0.232
5024.348	0.140	17.328
5027.613	0.080	11.713
5041.823	0.080	0.224
5044.525	0.080	15.941
5049.718	0.100	0.825
5053.661	0.080	9.870
5064.322	0.080	5.334
5072.494	0.200	0.460
5082.640	0.120	14.494
5085.347	0.040	1.867
5092.821	0.060	0.225
5096.002	0.260	4.051
5098.715	0.200	16.774
5111.079	0.100	2.170
5114.801	0.240	0.474
5118.297	0.140	5.040
5120.479	0.240	4.621
5123.816	0.240	0.234
5127.730	0.260	7.363
5135.684	0.140	4.900
5144.070	0.080	2.337
5161.745	0.180	0.249
5175.467	0.160	6.335
5180.218	0.680	16.201
5182.402	0.200	0.451
5186.755	0.100	1.968
5202.916	0.100	10.509
5211.593	0.060	5.437
5216.090	0.220	0.418
5219.432	0.100	0.264
5223.197	0.100	0.236
5227.146	0.140	0.223
5233.362	0.100	7.468
5239.123	0.160	18.503
5249.689	0.120	0.241
5256.422	0.160	0.358
5260.598	0.220	12.933
5262.795	0.120	16.875
5265.031	0.160	0.267
5279.351	0.180	15.294
5286.527	0.240	0.213
5295.637	0.160	1.113
5301.658	0.300	0.344
5305.472	0.460	1.554
5309.162	0.100	4.772
5317.898	1.740	0.927
5320.073	0.220	0.365
5331.741	0.120	2.289
5341.042	0.160	0.331
5356.730	0.120	18.874
5359.979	0.120	17.906
5363.921	0.180	10.615
5372.911	0.100	1.299
5385.801	0.120	15.553
5388.117	0.380	0.296
5395.034	0.080	0.783
5397.334	0.240	0.448
5399.650	0.220	0.535
5404.327	0.140	0.173
5413.585	0.160	0.355
5423.540	0.120	0.236
5426.244	0.140	0.297
5428.465	0.240	0.430
5434.655	0.080	9.975
5443.503	0.220	0.442
5455.688	0.100	0.256
5461.876	0.180	6.280
5490.018	2.360	0.323
5493.809	0.100	0.274
5512.578	0.180	0.318
5520.314	0.160	0.248
5528.505	0.160	0.936
5564.041	0.140	6.643
5580.631	0.160	3.866
5596.696	0.160	4.844
5600.401	0.420	9.838
5614.425	0.100	18.682
5621.602	0.040	2.777
5626.785	0.180	10.445
5630.168	0.240	0.340
5633.134	0.060	12.090
5641.050	2.000	2.430
5643.725	0.160	11.796
5654.119	0.420	1.893
5664.507	0.040	0.619
5669.760	0.480	1.853
5674.547	0.200	0.216
5691.844	0.200	5.620
5695.565	0.180	0.471
5703.097	0.100	0.280
5706.787	0.160	3.649
5712.550	0.140	0.430
5714.731	0.220	0.298
5733.312	0.080	6.374
5743.111	0.680	1.201
5769.932	0.260	0.310
5779.136	0.120	0.345
5782.838	0.240	0.528
5791.089	0.120	0.463
5797.269	0.240	3.836
5801.093	0.660	1.122
5803.781	0.460	9.068
5812.358	0.120	10.394
5817.528	0.100	14.745
5819.783	0.080	0.202
5839.276	1.320	0.777
5849.451	0.160	0.582
5857.492	0.180	0.213
5875.925	0.340	1.107
5878.645	0.200	12.773
5882.066	0.120	0.589
5896.028	0.120	9.214
5901.698	0.080	12.118
5924.804	0.080	0.234
5929.977	0.420	0.000
5941.404	0.080	13.696
5953.608	0.800	2.658
5960.092	0.140	0.232
5963.874	0.100	2.168
5973.045	0.740	3.077
5977.839	0.240	0.464
5981.365	0.160	2.276
5985.483	0.440	18.122
5988.694	0.120	19.683
6023.478	0.100	2.693
6035.354	0.660	1.737
6044.658	0.100	8.444
6047.012	0.060	14.110
6069.520	0.140	0.508
6078.702	0.160	13.766
6085.858	0.120	14.148
6088.243	0.180	6.962
6095.045	0.320	0.334
6104.839	0.300	14.186
6107.029	0.200	1.922
6128.126	0.120	3.504
6133.198	0.140	1.066
6137.255	1.220	2.031
6141.149	0.140	0.504
6149.538	0.080	0.259
6163.805	0.240	0.310
6170.054	0.160	0.323
6175.235	0.300	0.254
6180.002	0.100	4.109
6183.749	0.060	0.626
6187.493	0.220	0.188
6198.204	0.040	13.682
6209.868	0.100	7.172
6218.749	0.060	1.844
6221.739	0.060	4.934
6226.923	0.520	9.146
6229.591	0.180	0.253
6232.280	0.100	2.905
6248.587	0.520	12.424
6252.576	0.080	15.202
6273.405	0.260	0.316
6277.139	0.160	0.230
6283.994	0.060	8.587
6304.268	0.320	3.955
6314.128	0.180	16.319
6327.396	0.200	0.266
6333.078	0.080	0.314
6345.960	0.140	4.264
6351.142	1.060	7.985
6356.420	0.100	7.478
6362.703	0.400	3.530
6364.948	0.060	0.070
6368.114	0.120	0.244
6373.809	0.100	10.717
6392.695	0.120	1.575
6400.287	0.180	1.116
6405.875	0.200	0.302
6409.621	0.060	0.336
6418.688	0.160	0.262
6426.120	0.340	2.447
6429.341	0.220	0.212
6431.533	0.420	1.588
6448.293	0.080	11.722
6455.857	0.080	3.560
6460.685	0.260	3.051
6478.275	0.140	2.962
6485.136	0.300	0.960
6487.343	0.220	2.850
6497.791	0.140	0.774
6503.537	0.200	0.344
6507.226	0.140	0.246
6518.099	0.440	2.557
6526.307	0.120	0.235
6529.343	0.080	0.298
6539.240	0.080	1.066
6558.187	0.240	0.281
6562.628	0.160	14.519
6564.859	0.180	0.286
6569.042	0.060	1.745
6574.358	0.200	0.264
6591.195	0.120	0.260
6594.027	0.100	1.083
6606.334	0.320	0.400
6614.045	0.080	0.247
6620.726	0.240	4.130
6627.146	0.160	0.500
6632.454	0.340	2.690
6637.689	0.340	8.888
6646.150	0.120	0.257
6669.544	0.080	0.923
6681.639	0.180	0.264
6693.441	0.160	0.541
6709.361	0.220	3.104
6714.519	0.500	6.332
6716.735	0.200	0.396
6729.334	0.140	5.100
6751.484	0.140	0.412
6755.777	0.200	0.244
6758.546	0.160	0.478
6761.712	0.300	0.317
6765.383	0.140	0.431
6775.300	0.140	0.406
6785.976	0.160	0.276
6789.153	0.360	0.615
6792.626	0.080	8.048
6794.941	0.280	1.072
6805.590	0.060	0.020
6814.897	0.080	0.264
6826.738	0.120	0.178
6843.142	0.340	3.448
6855.832	0.120	0.270
6863.129	0.180	0.408
6872.725	0.100	0.246
6886.980	0.080	1.571
6896.182	0.120	0.994
6898.397	0.340	2.136
6903.064	0.080	2.697
6909.462	0.140	0.246
6922.178	1.040	0.814
6928.348	0.760	1.530
6938.678	1.100	0.616
6942.889	0.100	0.330
6946.589	0.060	0.034
6957.416	0.140	18.524
6968.359	0.160	0.233
6975.740	0.100	4.937
6979.717	0.200	4.469
6985.387	0.140	4.241
6987.778	0.120	1.223
6994.357	0.180	0.445
6999.763	0.160	0.417
7004.173	0.100	0.538
7022.681	0.500	0.984
7026.467	0.080	0.873
7029.148	0.220	0.319
7037.070	0.140	15.415
7045.976	0.060	16.510
7054.701	0.140	0.221
7063.102	0.140	1.024
7066.842	0.120	1.088
7073.231	0.220	2.952
7077.060	0.120	7.586
7082.861	0.100	0.269
7085.107	0.100	8.045
7120.459	0.220	0.288
7126.901	0.080	0.525
7130.624	0.140	15.738
7135.806	0.160	0.367
7153.959	0.180	2.165
7159.474	0.220	0.482
7177.825	1.700	0.643
7185.731	0.100	0.254
7187.977	0.120	0.242
7200.639	0.140	12.931
7210.395	0.500	14.877
7214.140	0.200	0.415
7233.618	0.220	0.346
7241.957	0.100	0.210
7247.293	0.140	0.201
7257.091	0.500	18.848
7259.499	0.120	0.396
7272.393	0.180	19.434
7284.559	0.320	6.456
7291.215	0.180	12.049
7295.001	0.080	9.592
7299.252	0.220	0.242
7305.584	0.320	0.224
7315.401	0.180	0.530
7360.328	0.260	0.362
7368.296	0.140	0.328
7385.347	0.080	0.956
7392.664	0.140	0.236
7410.026	0.420	4.036
7412.198	0.100	0.929
7432.709	0.080	5.521
7439.039	0.200	11.861
7441.230	0.080	15.907
7445.938	0.220	0.266
7462.024	0.320	0.804
7468.872	0.060	1.200
7478.805	0.120	0.312
7483.997	0.200	0.365
7511.445	0.220	1.138
7522.268	0.060	2.288
7526.536	0.120	0.162
7529.212	0.500	0.528
7533.784	0.180	0.929
7542.968	0.460	0.304
7549.235	0.140	0.231
7570.773	0.120	12.337
7572.962	0.260	0.781
7588.145	0.200	2.029
7608.928	0.120	0.207
7616.156	0.120	3.131
7625.836	0.100	0.901
7628.348	0.080	16.056
7632.179	0.100	3.807
7634.417	0.120	2.365
7646.300	0.180	0.427
7650.103	0.100	1.147
7654.032	0.980	14.767
7666.331	0.220	0.243
7680.701	0.140	0.239
7686.751	0.100	0.268
7690.593	0.060	0.351
7694.403	0.120	2.699
7712.628	0.100	5.626
7717.840	0.120	1.028
7720.508	0.220	0.352
7726.880	0.160	0.356
7744.579	0.220	0.243
7752.352	0.140	0.273
7759.410	0.360	7.050
7763.176	0.160	0.240
7767.080	0.080	0.241
7770.895	0.120	0.270
7781.778	0.220	0.318
7809.279	0.120	0.290
7821.284	0.100	1.560
7825.228	0.080	0.485
7828.003	0.180	0.161
7834.211	0.100	0.242
7839.006	0.100	1.572
7844.787	0.140	0.288
7848.998	0.120	17.664
7861.771	1.820	3.506
7888.152	0.140	0.235
7892.681	0.100	0.330
7895.926	0.140	3.073
7901.670	0.080	0.061
7913.994	1.160	1.984
7928.709	0.200	11.910
7942.478	0.240	2.466
7947.242	0.100	15.514
7950.942	0.260	0.766
7955.313	0.400	19.531
7970.642	0.620	1.220
7980.884	0.100	1.502
7995.931	0.160	0.222
7999.760	0.180	0.258
8005.119	0.060	3.190
8019.309	0.200	0.292
8024.960	0.100	19.270
8028.343	0.240	0.617
8038.678	0.040	0.386
8040.898	0.220	1.589
8043.156	0.080	2.573
8050.429	0.080	8.132
8056.316	0.200	0.535
8059.173	0.080	8.426
8061.419	0.360	4.374
8094.540	0.080	0.246
8101.743	0.240	4.931
8109.984	0.100	0.248
8114.745	0.240	3.635
8133.894	0.140	5.382
8144.739	0.080	2.659
8157.671	0.120	19.734
8164.578	0.280	0.420
8171.678	0.120	14.599
8192.028	0.240	0.508
8197.687	0.200	0.514
8202.305	1.140	0.585
8207.973	0.040	1.152
8211.263	0.400	0.961
8213.757	0.140	2.134
8225.708	0.160	0.553
8232.712	0.100	0.393
8244.528	0.080	0.282
8269.128	0.040	13.187
8299.135	0.200	0.328
8308.587	0.300	0.236
8311.268	0.260	0.235
8315.264	0.100	15.168
8323.127	0.080	2.153
8327.004	0.280	0.514
8339.703	0.260	0.002
8346.497	0.100	9.612
8351.225	0.200	0.243
